Emp ID,satisfaction_level,number_project,average_montly_hours,motivation,motivation_A1,motivation_A2,motivation_A3,motivation_A4,motivation_A5,motivation_A6,motivation_A7,motivation_A8
12603,0.1,7,250,0.415,0.415,0.465,0.39425,0,0.515,0.445,0.465,0.495
12604,0.83,5,245,0.7475,0.7475,0.7975,0.82225,0,0.8475,0.8175,0.7975,0.8275
12605,0.11,6,292,0.337,0.337,0.387,0.32015,0,0.437,0.367,0.387,0.417
12606,0.86,5,252,0.752,0.752,0.802,0.8272,0,0.852,0.822,0.802,0.832
12607,0.38,2,161,0.4715,0.4715,0.5215,0.447925,0,0.5015,0.5015,0.5215,0.4915
12608,0.11,5,250,0.38,0.38,0.43,0.361,0,0.48,0.41,0.43,0.46
12609,0.45,2,134,0.466,0.466,0.516,0.4427,0,0.496,0.496,0.516,0.486
12610,0.1,7,279,0.3715,0.3715,0.4215,0.352925,0,0.4715,0.4015,0.4215,0.4515
12611,0.09,7,256,0.401,0.401,0.451,0.38095,0,0.501,0.431,0.451,0.481
12612,0.39,2,127,0.4255,0.4255,0.4755,0.404225,0,0.4555,0.4555,0.4755,0.4455
12613,0.37,2,138,0.432,0.432,0.482,0.4104,0,0.462,0.462,0.482,0.452
12614,0.81,5,243,0.7405,0.7405,0.7905,0.81455,0,0.8405,0.8105,0.7905,0.8205
12615,0.09,7,296,0.341,0.341,0.391,0.32395,0,0.441,0.371,0.391,0.421
12616,0.1,7,267,0.3895,0.3895,0.4395,0.370025,0,0.4895,0.4195,0.4395,0.4695
12617,0.39,2,144,0.451,0.451,0.501,0.42845,0,0.481,0.481,0.501,0.471
12618,0.83,4,251,0.7185,0.7185,0.7685,0.79035,0,0.8185,0.7885,0.7685,0.7385
12619,0.45,2,148,0.487,0.487,0.537,0.46265,0,0.517,0.517,0.537,0.507
12620,0.43,2,141,0.4665,0.4665,0.5165,0.443175,0,0.4965,0.4965,0.5165,0.4865
12621,0.8,3,268,0.658,0.658,0.708,0.7238,0,0.758,0.728,0.708,0.678
12622,0.1,6,247,0.3995,0.3995,0.4495,0.379525,0,0.4995,0.4295,0.4495,0.4795
12623,0.1,2,247,0.3195,0.3195,0.3695,0.303525,0,0.4195,0.3495,0.3695,0.3395
12624,0.36,2,146,0.439,0.439,0.489,0.41705,0,0.469,0.469,0.489,0.459
12625,0.38,2,140,0.44,0.44,0.49,0.418,0,0.47,0.47,0.49,0.46
12626,0.78,5,263,0.6955,0.6955,0.7455,0.76505,0,0.7955,0.7655,0.7455,0.7755
12627,0.44,2,145,0.4775,0.4775,0.5275,0.453625,0,0.5075,0.5075,0.5275,0.4975
12628,0.41,2,156,0.479,0.479,0.529,0.45505,0,0.509,0.509,0.529,0.499
12629,0.72,5,244,0.694,0.694,0.744,0.7634,0,0.794,0.764,0.744,0.774
12630,0.46,2,144,0.486,0.486,0.536,0.4617,0,0.516,0.516,0.536,0.506
12631,0.1,7,286,0.361,0.361,0.411,0.34295,0,0.461,0.391,0.411,0.441
12632,0.34,4,141,0.4615,0.4615,0.5115,0.438425,0,0.4915,0.4915,0.5115,0.4815
12633,0.11,6,260,0.385,0.385,0.435,0.36575,0,0.485,0.415,0.435,0.465
12634,0.38,2,154,0.461,0.461,0.511,0.43795,0,0.491,0.491,0.511,0.481
12635,0.82,5,225,0.7725,0.7725,0.8225,0.84975,0,0.8725,0.8425,0.8225,0.8525
12636,0.39,2,127,0.4255,0.4255,0.4755,0.404225,0,0.4555,0.4555,0.4755,0.4455
12637,0.44,2,140,0.47,0.47,0.52,0.4465,0,0.5,0.5,0.52,0.49
12638,0.43,2,147,0.4755,0.4755,0.5255,0.451725,0,0.5055,0.5055,0.5255,0.4955
12639,0.84,4,227,0.7595,0.7595,0.8095,0.83545,0,0.8595,0.8295,0.8095,0.7795
12640,0.43,2,153,0.4845,0.4845,0.5345,0.460275,0,0.5145,0.5145,0.5345,0.5045
12641,0.37,2,128,0.417,0.417,0.467,0.39615,0,0.447,0.447,0.467,0.437
12642,0.74,4,228,0.708,0.708,0.758,0.7788,0,0.808,0.778,0.758,0.728
12643,0.73,5,235,0.7125,0.7125,0.7625,0.78375,0,0.8125,0.7825,0.7625,0.7925
12644,0.37,2,148,0.447,0.447,0.497,0.42465,0,0.477,0.477,0.497,0.467
12645,0.58,4,238,0.613,0.613,0.663,0.6743,0,0.713,0.643,0.663,0.633
12646,0.4,2,141,0.4515,0.4515,0.5015,0.428925,0,0.4815,0.4815,0.5015,0.4715
12647,0.51,5,249,0.5815,0.5815,0.6315,0.552425,0,0.6815,0.6115,0.6315,0.6615
12648,0.46,2,151,0.4965,0.4965,0.5465,0.471675,0,0.5265,0.5265,0.5465,0.5165
12649,0.45,2,129,0.4585,0.4585,0.5085,0.435575,0,0.4885,0.4885,0.5085,0.4785
12650,0.46,2,156,0.504,0.504,0.554,0.4788,0,0.534,0.534,0.554,0.524
12651,0.39,2,134,0.436,0.436,0.486,0.4142,0,0.466,0.466,0.486,0.456
12652,0.09,6,269,0.3615,0.3615,0.4115,0.343425,0,0.4615,0.3915,0.4115,0.4415
12653,0.09,6,290,0.33,0.33,0.38,0.3135,0,0.43,0.36,0.38,0.41
12654,0.37,2,132,0.423,0.423,0.473,0.40185,0,0.453,0.453,0.473,0.443
12655,0.1,7,308,0.328,0.328,0.378,0.3116,0,0.428,0.358,0.378,0.408
12656,0.77,4,232,0.717,0.717,0.767,0.7887,0,0.817,0.787,0.767,0.737
12657,0.79,5,235,0.7425,0.7425,0.7925,0.81675,0,0.8425,0.8125,0.7925,0.8225
12658,0.43,2,130,0.45,0.45,0.5,0.4275,0,0.48,0.48,0.5,0.47
12659,0.38,2,146,0.449,0.449,0.499,0.42655,0,0.479,0.479,0.499,0.469
12660,0.77,5,221,0.7535,0.7535,0.8035,0.82885,0,0.8535,0.8235,0.8035,0.8335
12661,0.44,2,130,0.455,0.455,0.505,0.43225,0,0.485,0.485,0.505,0.475
12662,0.39,2,136,0.439,0.439,0.489,0.41705,0,0.469,0.469,0.489,0.459
12663,0.78,5,274,0.679,0.679,0.729,0.7469,0,0.779,0.749,0.729,0.759
12664,0.1,6,256,0.386,0.386,0.436,0.3667,0,0.486,0.416,0.436,0.466
12665,0.1,5,276,0.336,0.336,0.386,0.3192,0,0.436,0.366,0.386,0.416
12666,0.75,5,267,0.6745,0.6745,0.7245,0.74195,0,0.7745,0.7445,0.7245,0.7545
12667,0.46,6,213,0.6305,0.6305,0.6805,0.69355,0,0.6605,0.6605,0.6805,0.7105
12668,0.91,4,274,0.724,0.724,0.774,0.7964,0,0.824,0.794,0.774,0.744
12669,0.1,6,258,0.383,0.383,0.433,0.36385,0,0.483,0.413,0.433,0.463
12670,0.72,3,153,0.6495,0.6495,0.6995,0.71445,0,0.6795,0.7195,0.6995,0.6695
12671,0.11,6,245,0.4075,0.4075,0.4575,0.387125,0,0.5075,0.4375,0.4575,0.4875
12672,0.11,6,264,0.379,0.379,0.429,0.36005,0,0.479,0.409,0.429,0.459
12673,0.46,2,154,0.501,0.501,0.551,0.47595,0,0.531,0.531,0.551,0.521
12674,0.37,2,149,0.4485,0.4485,0.4985,0.426075,0,0.4785,0.4785,0.4985,0.4685
12675,0.46,2,157,0.5055,0.5055,0.5555,0.480225,0,0.5355,0.5355,0.5555,0.5255
12676,0.43,2,127,0.4455,0.4455,0.4955,0.423225,0,0.4755,0.4755,0.4955,0.4655
12677,0.11,6,270,0.37,0.37,0.42,0.3515,0,0.47,0.4,0.42,0.45
12678,0.73,5,236,0.711,0.711,0.761,0.7821,0,0.811,0.781,0.761,0.791
12679,0.43,2,158,0.492,0.492,0.542,0.4674,0,0.522,0.522,0.542,0.512
12680,0.86,5,229,0.7865,0.7865,0.8365,0.86515,0,0.8865,0.8565,0.8365,0.8665
12681,0.1,6,269,0.3665,0.3665,0.4165,0.348175,0,0.4665,0.3965,0.4165,0.4465
12682,0.4,2,128,0.432,0.432,0.482,0.4104,0,0.462,0.462,0.482,0.452
12683,0.11,7,278,0.378,0.378,0.428,0.3591,0,0.478,0.408,0.428,0.458
12684,0.86,3,158,0.727,0.727,0.777,0.7997,0,0.757,0.797,0.777,0.747
12685,0.42,3,202,0.567,0.567,0.617,0.53865,0,0.597,0.597,0.617,0.587
12686,0.79,4,240,0.715,0.715,0.765,0.7865,0,0.815,0.785,0.765,0.735
12687,0.1,7,255,0.4075,0.4075,0.4575,0.387125,0,0.5075,0.4375,0.4575,0.4875
12688,0.09,7,254,0.404,0.404,0.454,0.3838,0,0.504,0.434,0.454,0.484
12689,0.09,6,257,0.3795,0.3795,0.4295,0.360525,0,0.4795,0.4095,0.4295,0.4595
12690,0.87,4,228,0.773,0.773,0.823,0.8503,0,0.873,0.843,0.823,0.793
12691,0.36,2,145,0.4375,0.4375,0.4875,0.415625,0,0.4675,0.4675,0.4875,0.4575
12692,0.42,3,218,0.543,0.543,0.593,0.51585,0,0.573,0.573,0.593,0.563
12693,0.84,5,268,0.718,0.718,0.768,0.7898,0,0.818,0.788,0.768,0.798
12694,0.1,6,278,0.353,0.353,0.403,0.33535,0,0.453,0.383,0.403,0.433
12695,0.78,3,249,0.6765,0.6765,0.7265,0.74415,0,0.7765,0.7465,0.7265,0.6965
12696,0.35,3,236,0.481,0.481,0.531,0.45695,0,0.581,0.511,0.531,0.501
12697,0.1,7,291,0.3535,0.3535,0.4035,0.335825,0,0.4535,0.3835,0.4035,0.4335
12698,0.11,6,306,0.316,0.316,0.366,0.3002,0,0.416,0.346,0.366,0.396
12699,0.43,2,135,0.4575,0.4575,0.5075,0.434625,0,0.4875,0.4875,0.5075,0.4775
12700,0.38,2,156,0.464,0.464,0.514,0.4408,0,0.494,0.494,0.514,0.484
12701,0.46,2,143,0.4845,0.4845,0.5345,0.460275,0,0.5145,0.5145,0.5345,0.5045
12702,0.89,4,243,0.7605,0.7605,0.8105,0.83655,0,0.8605,0.8305,0.8105,0.7805
12703,0.45,2,147,0.4855,0.4855,0.5355,0.461225,0,0.5155,0.5155,0.5355,0.5055
12704,0.44,2,159,0.4985,0.4985,0.5485,0.473575,0,0.5285,0.5285,0.5485,0.5185
12705,0.74,5,216,0.746,0.746,0.796,0.8206,0,0.776,0.816,0.796,0.826
12706,0.45,2,152,0.493,0.493,0.543,0.46835,0,0.523,0.523,0.543,0.513
12707,0.79,4,226,0.736,0.736,0.786,0.8096,0,0.836,0.806,0.786,0.756
12708,0.79,5,271,0.6885,0.6885,0.7385,0.75735,0,0.7885,0.7585,0.7385,0.7685
12709,0.11,6,255,0.3925,0.3925,0.4425,0.372875,0,0.4925,0.4225,0.4425,0.4725
12710,0.42,2,140,0.46,0.46,0.51,0.437,0,0.49,0.49,0.51,0.48
12711,0.64,6,252,0.662,0.662,0.712,0.7282,0,0.762,0.692,0.712,0.742
12712,0.4,2,159,0.4785,0.4785,0.5285,0.454575,0,0.5085,0.5085,0.5285,0.4985
12713,0.84,5,270,0.715,0.715,0.765,0.7865,0,0.815,0.785,0.765,0.795
12714,0.73,5,232,0.717,0.717,0.767,0.7887,0,0.817,0.787,0.767,0.797
12715,0.4,2,144,0.456,0.456,0.506,0.4332,0,0.486,0.486,0.506,0.476
12716,0.36,2,127,0.4105,0.4105,0.4605,0.389975,0,0.4405,0.4405,0.4605,0.4305
12717,0.43,2,131,0.4515,0.4515,0.5015,0.428925,0,0.4815,0.4815,0.5015,0.4715
12718,0.11,6,243,0.4105,0.4105,0.4605,0.389975,0,0.5105,0.4405,0.4605,0.4905
12719,0.91,5,244,0.789,0.789,0.839,0.8679,0,0.889,0.859,0.839,0.869
12720,0.8,5,260,0.71,0.71,0.76,0.781,0,0.81,0.78,0.76,0.79
12721,0.42,2,139,0.4585,0.4585,0.5085,0.435575,0,0.4885,0.4885,0.5085,0.4785
12722,0.31,4,184,0.511,0.511,0.561,0.48545,0,0.541,0.541,0.561,0.531
12723,0.44,2,130,0.455,0.455,0.505,0.43225,0,0.485,0.485,0.505,0.475
12724,0.38,2,135,0.4325,0.4325,0.4825,0.410875,0,0.4625,0.4625,0.4825,0.4525
12725,0.45,2,146,0.484,0.484,0.534,0.4598,0,0.514,0.514,0.534,0.504
12726,0.43,2,149,0.4785,0.4785,0.5285,0.454575,0,0.5085,0.5085,0.5285,0.4985
12727,0.45,2,153,0.4945,0.4945,0.5445,0.469775,0,0.5245,0.5245,0.5445,0.5145
12728,0.43,2,160,0.495,0.495,0.545,0.47025,0,0.525,0.525,0.545,0.515
12729,0.43,2,160,0.495,0.495,0.545,0.47025,0,0.525,0.525,0.545,0.515
12730,0.09,6,282,0.342,0.342,0.392,0.3249,0,0.442,0.372,0.392,0.422
12731,0.43,2,128,0.447,0.447,0.497,0.42465,0,0.477,0.477,0.497,0.467
12732,0.79,4,232,0.727,0.727,0.777,0.7997,0,0.827,0.797,0.777,0.747
12733,0.85,3,226,0.746,0.746,0.796,0.8206,0,0.846,0.816,0.796,0.766
12734,0.38,2,129,0.4235,0.4235,0.4735,0.402325,0,0.4535,0.4535,0.4735,0.4435
12735,0.11,7,255,0.4125,0.4125,0.4625,0.391875,0,0.5125,0.4425,0.4625,0.4925
12736,0.83,5,258,0.728,0.728,0.778,0.8008,0,0.828,0.798,0.778,0.808
12737,0.81,4,229,0.7415,0.7415,0.7915,0.81565,0,0.8415,0.8115,0.7915,0.7615
12738,0.42,2,143,0.4645,0.4645,0.5145,0.441275,0,0.4945,0.4945,0.5145,0.4845
12739,0.11,6,257,0.3895,0.3895,0.4395,0.370025,0,0.4895,0.4195,0.4395,0.4695
12740,0.11,7,275,0.3825,0.3825,0.4325,0.363375,0,0.4825,0.4125,0.4325,0.4625
12741,0.1,7,291,0.3535,0.3535,0.4035,0.335825,0,0.4535,0.3835,0.4035,0.4335
12742,0.5,5,153,0.5795,0.5795,0.6295,0.550525,0,0.6095,0.6095,0.6295,0.6595
12743,0.44,2,154,0.491,0.491,0.541,0.46645,0,0.521,0.521,0.541,0.511
12744,0.11,6,301,0.3235,0.3235,0.3735,0.307325,0,0.4235,0.3535,0.3735,0.4035
12745,0.39,2,134,0.436,0.436,0.486,0.4142,0,0.466,0.466,0.486,0.456
12746,0.11,6,245,0.4075,0.4075,0.4575,0.387125,0,0.5075,0.4375,0.4575,0.4875
12747,0.36,2,132,0.418,0.418,0.468,0.3971,0,0.448,0.448,0.468,0.438
12748,0.43,2,130,0.45,0.45,0.5,0.4275,0,0.48,0.48,0.5,0.47
12749,0.4,2,127,0.4305,0.4305,0.4805,0.408975,0,0.4605,0.4605,0.4805,0.4505
12750,0.86,4,246,0.741,0.741,0.791,0.8151,0,0.841,0.811,0.791,0.761
12751,0.38,2,145,0.4475,0.4475,0.4975,0.425125,0,0.4775,0.4775,0.4975,0.4675
12752,0.46,2,138,0.477,0.477,0.527,0.45315,0,0.507,0.507,0.527,0.497
12753,0.37,2,129,0.4185,0.4185,0.4685,0.397575,0,0.4485,0.4485,0.4685,0.4385
12754,0.43,2,150,0.48,0.48,0.53,0.456,0,0.51,0.51,0.53,0.5
12755,0.66,5,253,0.6505,0.6505,0.7005,0.71555,0,0.7505,0.6805,0.7005,0.7305
12756,0.37,2,160,0.465,0.465,0.515,0.44175,0,0.495,0.495,0.515,0.485
12757,0.77,5,235,0.7325,0.7325,0.7825,0.80575,0,0.8325,0.8025,0.7825,0.8125
12758,0.38,2,151,0.4565,0.4565,0.5065,0.433675,0,0.4865,0.4865,0.5065,0.4765
12759,0.39,2,127,0.4255,0.4255,0.4755,0.404225,0,0.4555,0.4555,0.4755,0.4455
12760,0.41,2,151,0.4715,0.4715,0.5215,0.447925,0,0.5015,0.5015,0.5215,0.4915
12761,0.1,7,290,0.355,0.355,0.405,0.33725,0,0.455,0.385,0.405,0.435
12762,0.09,6,249,0.3915,0.3915,0.4415,0.371925,0,0.4915,0.4215,0.4415,0.4715
12763,0.41,2,131,0.4415,0.4415,0.4915,0.419425,0,0.4715,0.4715,0.4915,0.4615
12764,0.39,2,159,0.4735,0.4735,0.5235,0.449825,0,0.5035,0.5035,0.5235,0.4935
12765,0.83,4,223,0.7605,0.7605,0.8105,0.83655,0,0.8605,0.8305,0.8105,0.7805
12766,0.09,3,214,0.384,0.384,0.434,0.3648,0,0.414,0.414,0.434,0.404
12767,0.75,5,227,0.7345,0.7345,0.7845,0.80795,0,0.8345,0.8045,0.7845,0.8145
12768,0.44,2,127,0.4505,0.4505,0.5005,0.427975,0,0.4805,0.4805,0.5005,0.4705
12769,0.1,6,293,0.3305,0.3305,0.3805,0.313975,0,0.4305,0.3605,0.3805,0.4105
12770,0.42,2,141,0.4615,0.4615,0.5115,0.438425,0,0.4915,0.4915,0.5115,0.4815
12771,0.1,6,300,0.32,0.32,0.37,0.304,0,0.42,0.35,0.37,0.4
12772,0.1,6,309,0.3065,0.3065,0.3565,0.291175,0,0.4065,0.3365,0.3565,0.3865
12773,0.31,4,149,0.4585,0.4585,0.5085,0.435575,0,0.4885,0.4885,0.5085,0.4785
12774,0.42,2,159,0.4885,0.4885,0.5385,0.464075,0,0.5185,0.5185,0.5385,0.5085
12775,0.38,2,152,0.458,0.458,0.508,0.4351,0,0.488,0.488,0.508,0.478
12776,0.39,2,158,0.472,0.472,0.522,0.4484,0,0.502,0.502,0.522,0.492
12777,0.1,6,254,0.389,0.389,0.439,0.36955,0,0.489,0.419,0.439,0.469
12778,0.11,6,294,0.334,0.334,0.384,0.3173,0,0.434,0.364,0.384,0.414
12779,0.1,7,269,0.3865,0.3865,0.4365,0.367175,0,0.4865,0.4165,0.4365,0.4665
12780,0.11,7,247,0.4245,0.4245,0.4745,0.403275,0,0.5245,0.4545,0.4745,0.5045
12781,0.44,3,271,0.4735,0.4735,0.5235,0.449825,0,0.5735,0.5035,0.5235,0.4935
12782,0.91,4,232,0.787,0.787,0.837,0.8657,0,0.887,0.857,0.837,0.807
12783,0.72,4,245,0.6725,0.6725,0.7225,0.73975,0,0.7725,0.7425,0.7225,0.6925
12784,0.66,3,225,0.6525,0.6525,0.7025,0.71775,0,0.7525,0.6825,0.7025,0.6725
12785,0.2,6,236,0.466,0.466,0.516,0.4427,0,0.566,0.496,0.516,0.546
12786,0.97,3,268,0.743,0.743,0.793,0.8173,0,0.843,0.813,0.793,0.763
12787,0.59,2,230,0.59,0.59,0.64,0.5605,0,0.69,0.62,0.64,0.61
12788,0.88,4,162,0.763,0.763,0.813,0.8393,0,0.793,0.833,0.813,0.783
12789,0.16,4,197,0.4555,0.4555,0.5055,0.432725,0,0.4855,0.4855,0.5055,0.4755
12790,0.61,3,247,0.5945,0.5945,0.6445,0.564775,0,0.6945,0.6245,0.6445,0.6145
12791,0.52,4,234,0.589,0.589,0.639,0.55955,0,0.689,0.619,0.639,0.609
12792,0.82,4,276,0.676,0.676,0.726,0.7436,0,0.776,0.746,0.726,0.696
12793,0.75,5,217,0.7495,0.7495,0.7995,0.82445,0,0.7795,0.8195,0.7995,0.8295
12794,0.62,4,156,0.624,0.624,0.674,0.6864,0,0.654,0.654,0.674,0.644
12795,0.91,3,189,0.7985,0.7985,0.8485,0.87835,0,0.8285,0.8685,0.8485,0.8185
12796,0.61,2,238,0.588,0.588,0.638,0.5586,0,0.688,0.618,0.638,0.608
12797,0.79,3,201,0.7535,0.7535,0.8035,0.82885,0,0.7835,0.8235,0.8035,0.7735
12798,0.9,4,263,0.7355,0.7355,0.7855,0.80905,0,0.8355,0.8055,0.7855,0.7555
12799,0.75,3,146,0.654,0.654,0.704,0.7194,0,0.684,0.724,0.704,0.674
12800,0.81,4,213,0.7655,0.7655,0.8155,0.84205,0,0.7955,0.8355,0.8155,0.7855
12801,0.59,3,159,0.5935,0.5935,0.6435,0.563825,0,0.6235,0.6235,0.6435,0.6135
12802,0.56,3,236,0.586,0.586,0.636,0.5567,0,0.686,0.616,0.636,0.606
12803,0.98,5,257,0.8045,0.8045,0.8545,0.88495,0,0.9045,0.8745,0.8545,0.8845
12804,0.59,4,168,0.627,0.627,0.677,0.6897,0,0.657,0.657,0.677,0.647
12805,0.61,4,151,0.6115,0.6115,0.6615,0.67265,0,0.6415,0.6415,0.6615,0.6315
12806,0.78,4,139,0.6785,0.6785,0.7285,0.74635,0,0.7085,0.7485,0.7285,0.6985
12807,0.55,5,196,0.669,0.669,0.719,0.7359,0,0.699,0.699,0.719,0.749
12808,0.2,4,237,0.4245,0.4245,0.4745,0.403275,0,0.5245,0.4545,0.4745,0.4445
12809,0.79,2,236,0.681,0.681,0.731,0.7491,0,0.781,0.751,0.731,0.701
12810,0.52,4,265,0.5425,0.5425,0.5925,0.515375,0,0.6425,0.5725,0.5925,0.5625
12811,0.97,4,207,0.8545,0.8545,0.9045,0.93995,0,0.8845,0.9245,0.9045,0.8745
12812,0.63,4,219,0.6665,0.6665,0.7165,0.73315,0,0.6965,0.6965,0.7165,0.6865
12813,0.85,3,208,0.773,0.773,0.823,0.8503,0,0.803,0.843,0.823,0.793
12814,0.59,3,240,0.595,0.595,0.645,0.56525,0,0.695,0.625,0.645,0.615
12815,0.64,3,135,0.5825,0.5825,0.6325,0.553375,0,0.6125,0.6125,0.6325,0.6025
12816,0.8,3,236,0.706,0.706,0.756,0.7766,0,0.806,0.776,0.756,0.726
12817,0.61,3,140,0.575,0.575,0.625,0.54625,0,0.605,0.605,0.625,0.595
12818,0.87,3,162,0.738,0.738,0.788,0.8118,0,0.768,0.808,0.788,0.758
12819,0.75,3,117,0.6105,0.6105,0.6605,0.67155,0,0.6405,0.6805,0.6605,0.6305
12820,0.96,4,225,0.8225,0.8225,0.8725,0.90475,0,0.9225,0.8925,0.8725,0.8425
12821,0.75,3,211,0.7185,0.7185,0.7685,0.79035,0,0.7485,0.7885,0.7685,0.7385
12822,0.19,4,173,0.4345,0.4345,0.4845,0.412775,0,0.4645,0.4645,0.4845,0.4545
12823,0.52,4,170,0.595,0.595,0.645,0.56525,0,0.625,0.625,0.645,0.615
12824,0.6,3,242,0.597,0.597,0.647,0.56715,0,0.697,0.627,0.647,0.617
12825,0.9,4,175,0.7925,0.7925,0.8425,0.87175,0,0.8225,0.8625,0.8425,0.8125
12826,0.89,3,195,0.7975,0.7975,0.8475,0.87725,0,0.8275,0.8675,0.8475,0.8175
12827,0.54,4,184,0.626,0.626,0.676,0.6886,0,0.656,0.656,0.676,0.646
12828,0.99,3,170,0.81,0.81,0.86,0.891,0,0.84,0.88,0.86,0.83
12829,0.66,4,185,0.6875,0.6875,0.7375,0.75625,0,0.7175,0.7175,0.7375,0.7075
12830,0.92,4,259,0.7515,0.7515,0.8015,0.82665,0,0.8515,0.8215,0.8015,0.7715
12831,0.19,4,102,0.328,0.328,0.378,0.3116,0,0.358,0.358,0.378,0.348
12832,0.39,5,156,0.529,0.529,0.579,0.50255,0,0.559,0.559,0.579,0.609
12833,0.41,3,191,0.5515,0.5515,0.6015,0.523925,0,0.5815,0.5815,0.6015,0.5715
12834,0.6,3,239,0.6015,0.6015,0.6515,0.66165,0,0.7015,0.6315,0.6515,0.6215
12835,0.95,4,235,0.8025,0.8025,0.8525,0.88275,0,0.9025,0.8725,0.8525,0.8225
12836,0.51,2,130,0.49,0.49,0.54,0.4655,0,0.52,0.52,0.54,0.51
12837,0.54,2,166,0.559,0.559,0.609,0.53105,0,0.589,0.589,0.609,0.579
12838,0.16,5,206,0.471,0.471,0.521,0.44745,0,0.501,0.501,0.521,0.551
12839,0.98,3,191,0.8365,0.8365,0.8865,0.92015,0,0.8665,0.9065,0.8865,0.8565
12840,0.65,3,214,0.664,0.664,0.714,0.7304,0,0.694,0.694,0.714,0.684
12841,0.38,3,196,0.544,0.544,0.594,0.5168,0,0.574,0.574,0.594,0.564
12842,0.95,4,151,0.7815,0.7815,0.8315,0.85965,0,0.8115,0.8515,0.8315,0.8015
12843,0.6,5,165,0.6475,0.6475,0.6975,0.71225,0,0.6775,0.6775,0.6975,0.7275
12844,0.78,3,177,0.7155,0.7155,0.7655,0.78705,0,0.7455,0.7855,0.7655,0.7355
12845,0.19,6,241,0.4535,0.4535,0.5035,0.430825,0,0.5535,0.4835,0.5035,0.5335
12846,0.56,4,230,0.615,0.615,0.665,0.6765,0,0.715,0.645,0.665,0.635
12847,0.21,4,270,0.38,0.38,0.43,0.361,0,0.48,0.41,0.43,0.4
12848,0.83,3,234,0.724,0.724,0.774,0.7964,0,0.824,0.794,0.774,0.744
12849,0.5,3,257,0.5245,0.5245,0.5745,0.498275,0,0.6245,0.5545,0.5745,0.5445
12850,0.74,5,264,0.674,0.674,0.724,0.7414,0,0.774,0.744,0.724,0.754
12851,0.75,4,133,0.6545,0.6545,0.7045,0.71995,0,0.6845,0.7245,0.7045,0.6745
12852,0.85,4,155,0.7375,0.7375,0.7875,0.81125,0,0.7675,0.8075,0.7875,0.7575
12853,0.93,3,202,0.822,0.822,0.872,0.9042,0,0.852,0.892,0.872,0.842
12854,0.76,3,136,0.644,0.644,0.694,0.7084,0,0.674,0.714,0.694,0.664
12855,0.91,3,269,0.7115,0.7115,0.7615,0.78265,0,0.8115,0.7815,0.7615,0.7315
12856,0.22,6,169,0.4835,0.4835,0.5335,0.459325,0,0.5135,0.5135,0.5335,0.5635
12857,0.78,5,192,0.778,0.778,0.828,0.8558,0,0.808,0.848,0.828,0.858
12858,0.53,4,241,0.5835,0.5835,0.6335,0.554325,0,0.6835,0.6135,0.6335,0.6035
12859,0.58,4,165,0.6175,0.6175,0.6675,0.67925,0,0.6475,0.6475,0.6675,0.6375
12860,0.99,3,183,0.8295,0.8295,0.8795,0.91245,0,0.8595,0.8995,0.8795,0.8495
12861,0.62,4,163,0.6345,0.6345,0.6845,0.69795,0,0.6645,0.6645,0.6845,0.6545
12862,0.59,3,162,0.598,0.598,0.648,0.5681,0,0.628,0.628,0.648,0.618
12863,0.13,5,219,0.4365,0.4365,0.4865,0.414675,0,0.4665,0.4665,0.4865,0.5165
12864,0.19,4,278,0.358,0.358,0.408,0.3401,0,0.458,0.388,0.408,0.378
12865,0.94,2,273,0.7005,0.7005,0.7505,0.77055,0,0.8005,0.7705,0.7505,0.7205
12866,0.53,4,272,0.537,0.537,0.587,0.51015,0,0.637,0.567,0.587,0.557
12867,0.96,5,168,0.832,0.832,0.882,0.9152,0,0.862,0.902,0.882,0.912
12868,0.62,4,221,0.6585,0.6585,0.7085,0.72435,0,0.7585,0.6885,0.7085,0.6785
12869,0.81,4,213,0.7655,0.7655,0.8155,0.84205,0,0.7955,0.8355,0.8155,0.7855
12870,0.63,4,275,0.5825,0.5825,0.6325,0.553375,0,0.6825,0.6125,0.6325,0.6025
12871,0.92,5,177,0.8255,0.8255,0.8755,0.90805,0,0.8555,0.8955,0.8755,0.9055
12872,0.83,4,249,0.7215,0.7215,0.7715,0.79365,0,0.8215,0.7915,0.7715,0.7415
12873,0.49,5,246,0.576,0.576,0.626,0.5472,0,0.676,0.606,0.626,0.656
12874,0.8,4,223,0.7455,0.7455,0.7955,0.82005,0,0.8455,0.8155,0.7955,0.7655
12875,0.54,4,244,0.584,0.584,0.634,0.5548,0,0.684,0.614,0.634,0.604
12876,0.37,3,169,0.4985,0.4985,0.5485,0.473575,0,0.5285,0.5285,0.5485,0.5185
12877,0.93,5,140,0.775,0.775,0.825,0.8525,0,0.805,0.845,0.825,0.855
12878,0.88,5,253,0.7605,0.7605,0.8105,0.83655,0,0.8605,0.8305,0.8105,0.8405
12879,0.79,3,194,0.746,0.746,0.796,0.8206,0,0.776,0.816,0.796,0.766
12880,0.65,4,173,0.6645,0.6645,0.7145,0.73095,0,0.6945,0.6945,0.7145,0.6845
12881,0.72,4,172,0.698,0.698,0.748,0.7678,0,0.728,0.768,0.748,0.718
12882,0.58,3,167,0.6005,0.6005,0.6505,0.66055,0,0.6305,0.6305,0.6505,0.6205
